filename,width,height,class,xmin,ymin,xmax,ymax
img_162_2000.jpg,816,1056,zebracross,200,511,220,582
img_162_2000.jpg,816,1056,zebracross,162,513,179,579
img_162_2000.jpg,816,1056,zebracross,180,582,206,595
img_162_2000.jpg,816,1056,zebracross,387,502,407,565
img_162_2000.jpg,816,1056,zebracross,404,488,427,502
img_162_2000.jpg,816,1056,zebracross,427,496,443,568
img_162_2000.jpg,816,1056,zebracross,613,492,630,558
img_162_2000.jpg,816,1056,zebracross,628,478,655,490
img_162_2000.jpg,816,1056,zebracross,653,490,670,554
img_162_2000.jpg,816,1056,zebracross,629,557,659,570
img_162_500.jpg,816,1056,zebracross,368,373,495,412
img_162_500.jpg,816,1056,zebracross,485,409,552,693
img_162_500.jpg,816,1056,zebracross,324,416,391,681
img_163_1000.jpg,816,1056,zebracross,374,431,433,458
img_163_1000.jpg,816,1056,zebracross,431,458,466,601
img_163_1000.jpg,816,1056,zebracross,353,457,386,601
img_163_1000.jpg,816,1056,zebracross,389,593,442,624
img_163_1000.jpg,816,1056,zebracross,1,492,14,622
img_163_2000.jpg,816,1056,zebracross,167,13,183,43
img_163_2000.jpg,816,1056,zebracross,124,11,144,46
img_163_2000.jpg,816,1056,zebracross,142,45,167,59
img_163_2000.jpg,816,1056,zebracross,136,1,167,9
img_163_2000.jpg,816,1056,zebracross,352,1,367,33
img_163_2000.jpg,816,1056,zebracross,391,1,408,31
img_163_2000.jpg,816,1056,zebracross,364,31,394,46
img_163_2000.jpg,816,1056,zebracross,577,1,592,21
img_163_2000.jpg,816,1056,zebracross,616,1,633,18
img_163_2000.jpg,816,1056,zebracross,591,19,621,33
img_163_2000.jpg,816,1056,zebracross,165,492,194,507
img_163_2000.jpg,816,1056,zebracross,194,506,211,576
img_163_2000.jpg,816,1056,zebracross,154,508,173,568
img_163_2000.jpg,816,1056,zebracross,175,575,200,590
img_163_2000.jpg,816,1056,zebracross,380,492,398,562
img_163_2000.jpg,816,1056,zebracross,393,479,420,493
img_163_2000.jpg,816,1056,zebracross,420,493,438,562
img_163_2000.jpg,816,1056,zebracross,400,561,425,576
img_163_2000.jpg,816,1056,zebracross,606,482,625,545
img_163_2000.jpg,816,1056,zebracross,620,468,647,478
img_163_2000.jpg,816,1056,zebracross,645,477,662,548
img_163_2000.jpg,816,1056,zebracross,187,1038,197,1056
img_163_500.jpg,816,1056,zebracross,333,335,443,387
img_163_500.jpg,816,1056,zebracross,453,377,522,671
img_163_500.jpg,816,1056,zebracross,287,389,363,663
img_163_500.jpg,816,1056,zebracross,367,668,470,717
img_164_1000.jpg,816,1056,zebracross,1,486,23,630
img_164_1000.jpg,816,1056,zebracross,444,469,480,606
img_164_1000.jpg,816,1056,zebracross,361,470,401,589
img_164_1000.jpg,816,1056,zebracross,388,447,447,470
img_164_1000.jpg,816,1056,zebracross,407,610,455,633
img_164_2000.jpg,816,1056,zebracross,144,3,174,17
img_164_2000.jpg,816,1056,zebracross,172,15,188,49
img_164_2000.jpg,816,1056,zebracross,132,17,148,49
img_164_2000.jpg,816,1056,zebracross,147,49,175,64
img_164_2000.jpg,816,1056,zebracross,359,6,374,40
img_164_2000.jpg,816,1056,zebracross,398,2,413,36
img_164_2000.jpg,816,1056,zebracross,373,37,399,53
img_164_2000.jpg,816,1056,zebracross,584,1,598,25
img_164_2000.jpg,816,1056,zebracross,600,25,626,37
img_164_2000.jpg,816,1056,zebracross,624,1,639,24
img_164_2000.jpg,816,1056,zebracross,175,501,202,512
img_164_2000.jpg,816,1056,zebracross,162,511,177,537
img_164_2000.jpg,816,1056,zebracross,165,564,178,585
img_164_2000.jpg,816,1056,zebracross,178,582,204,593
img_164_2000.jpg,816,1056,zebracross,202,510,217,579
img_164_2000.jpg,816,1056,zebracross,385,501,404,560
img_164_2000.jpg,816,1056,zebracross,397,484,431,502
img_164_2000.jpg,816,1056,zebracross,426,499,444,566
img_164_2000.jpg,816,1056,zebracross,404,568,434,581
img_164_2000.jpg,816,1056,zebracross,612,486,628,555
img_164_2000.jpg,816,1056,zebracross,622,472,653,486
img_164_2000.jpg,816,1056,zebracross,651,484,668,557
img_164_2000.jpg,816,1056,zebracross,631,555,656,568
img_164_2000.jpg,816,1056,zebracross,432,1016,458,1026
img_164_500.jpg,816,1056,zebracross,377,365,479,406
img_164_500.jpg,816,1056,zebracross,482,407,547,680
img_164_500.jpg,816,1056,zebracross,324,408,388,656
img_164_500.jpg,816,1056,zebracross,405,687,499,735
img_165_1000.jpg,816,1056,zebracross,354,456,409,484
img_165_1000.jpg,816,1056,zebracross,330,482,358,537
img_165_1000.jpg,816,1056,zebracross,331,591,363,624
img_165_1000.jpg,816,1056,zebracross,363,622,413,645
img_165_1000.jpg,816,1056,zebracross,407,482,437,617
img_165_1000.jpg,816,1056,zebracross,776,453,810,584
img_165_2000.jpg,816,1056,zebracross,350,1,378,10
img_165_2000.jpg,816,1056,zebracross,338,11,354,45
img_165_2000.jpg,816,1056,zebracross,378,10,395,42
img_165_2000.jpg,816,1056,zebracross,354,44,382,57
img_165_2000.jpg,816,1056,zebracross,564,1,579,31
img_165_2000.jpg,816,1056,zebracross,578,32,607,46
img_165_2000.jpg,816,1056,zebracross,604,1,620,29
img_165_2000.jpg,816,1056,zebracross,604,479,634,495
img_165_2000.jpg,816,1056,zebracross,632,491,651,560
img_165_2000.jpg,816,1056,zebracross,593,493,609,556
img_165_2000.jpg,816,1056,zebracross,610,561,642,575
img_165_2000.jpg,816,1056,zebracross,406,505,425,573
img_165_2000.jpg,816,1056,zebracross,380,491,408,505
img_165_2000.jpg,816,1056,zebracross,367,505,385,578
img_165_2000.jpg,816,1056,zebracross,382,573,412,590
img_165_2000.jpg,816,1056,zebracross,149,506,186,518
img_165_2000.jpg,816,1056,zebracross,185,517,200,588
img_165_2000.jpg,816,1056,zebracross,152,588,188,601
img_165_2000.jpg,816,1056,zebracross,140,522,155,590
img_165_2000.jpg,816,1056,zebracross,634,1008,664,1022
img_165_500.jpg,816,1056,zebracross,296,383,409,432
img_165_500.jpg,816,1056,zebracross,407,433,470,710
img_165_500.jpg,816,1056,zebracross,249,437,315,721
img_165_500.jpg,816,1056,zebracross,316,711,419,772
img_166_1000.jpg,816,1056,zebracross,386,457,456,481
img_166_1000.jpg,816,1056,zebracross,453,475,481,616
img_166_1000.jpg,816,1056,zebracross,366,486,391,620
img_166_1000.jpg,816,1056,zebracross,388,617,466,646
img_166_1000.jpg,816,1056,zebracross,1,503,26,639
img_166_2000.jpg,816,1056,zebracross,171,506,204,518
img_166_2000.jpg,816,1056,zebracross,199,515,218,586
img_166_2000.jpg,816,1056,zebracross,160,517,179,585
img_166_2000.jpg,816,1056,zebracross,178,584,208,599
img_166_2000.jpg,816,1056,zebracross,431,502,445,572
img_166_2000.jpg,816,1056,zebracross,385,506,400,574
img_166_2000.jpg,816,1056,zebracross,397,574,436,585
img_166_2000.jpg,816,1056,zebracross,399,491,431,505
img_166_2000.jpg,816,1056,zebracross,624,477,654,490
img_166_2000.jpg,816,1056,zebracross,613,491,630,563
img_166_2000.jpg,816,1056,zebracross,652,489,669,559
img_166_2000.jpg,816,1056,zebracross,627,559,658,572
img_166_2000.jpg,816,1056,zebracross,597,29,629,42
img_166_2000.jpg,816,1056,zebracross,623,1,640,28
img_166_2000.jpg,816,1056,zebracross,583,1,599,29
img_166_2000.jpg,816,1056,zebracross,811,2,816,21
img_166_500.jpg,816,1056,zebracross,349,387,509,428
img_166_500.jpg,816,1056,zebracross,502,417,550,702
img_166_500.jpg,816,1056,zebracross,326,438,374,710
img_166_500.jpg,816,1056,zebracross,361,705,514,758
img_167_1000.jpg,816,1056,zebracross,357,424,424,448
img_167_1000.jpg,816,1056,zebracross,421,444,455,585
img_167_1000.jpg,816,1056,zebracross,340,450,377,586
img_167_1000.jpg,816,1056,zebracross,377,582,429,612
img_167_1000.jpg,816,1056,zebracross,795,420,816,565
img_167_2000.jpg,816,1056,zebracross,190,500,207,569
img_167_2000.jpg,816,1056,zebracross,150,501,167,570
img_167_2000.jpg,816,1056,zebracross,160,487,190,501
img_167_2000.jpg,816,1056,zebracross,161,569,195,583
img_167_2000.jpg,816,1056,zebracross,373,489,394,559
img_167_2000.jpg,816,1056,zebracross,388,477,416,487
img_167_2000.jpg,816,1056,zebracross,414,486,432,557
img_167_2000.jpg,816,1056,zebracross,393,557,419,569
img_167_2000.jpg,816,1056,zebracross,600,478,614,546
img_167_2000.jpg,816,1056,zebracross,611,463,647,473
img_167_2000.jpg,816,1056,zebracross,644,473,656,541
img_167_2000.jpg,816,1056,zebracross,612,542,650,556
img_167_500.jpg,816,1056,zebracross,319,321,449,360
img_167_500.jpg,816,1056,zebracross,435,362,505,638
img_167_500.jpg,816,1056,zebracross,275,373,345,645
img_167_500.jpg,816,1056,zebracross,347,649,449,691
img_168_1000.jpg,816,1056,zebracross,361,439,422,461
img_168_1000.jpg,816,1056,zebracross,419,455,458,597
img_168_1000.jpg,816,1056,zebracross,344,458,376,601
img_168_1000.jpg,816,1056,zebracross,374,599,429,623
img_168_1000.jpg,816,1056,zebracross,794,438,816,566
img_168_2000.jpg,816,1056,zebracross,132,1,161,13
img_168_2000.jpg,816,1056,zebracross,159,13,177,48
img_168_2000.jpg,816,1056,zebracross,121,13,137,49
img_168_2000.jpg,816,1056,zebracross,134,46,162,59
img_168_2000.jpg,816,1056,zebracross,160,497,189,508
img_168_2000.jpg,816,1056,zebracross,188,505,207,576
img_168_2000.jpg,816,1056,zebracross,148,509,167,578
img_168_2000.jpg,816,1056,zebracross,167,576,198,589
img_168_2000.jpg,816,1056,zebracross,374,496,392,565
img_168_2000.jpg,816,1056,zebracross,390,564,419,577
img_168_2000.jpg,816,1056,zebracross,415,491,432,562
img_168_2000.jpg,816,1056,zebracross,385,485,415,496
img_168_2000.jpg,816,1056,zebracross,601,482,618,551
img_168_2000.jpg,816,1056,zebracross,612,471,641,483
img_168_2000.jpg,816,1056,zebracross,639,480,658,550
img_168_2000.jpg,816,1056,zebracross,619,550,645,564
img_168_500.jpg,816,1056,zebracross,310,354,432,388
img_168_500.jpg,816,1056,zebracross,437,383,505,672
img_168_500.jpg,816,1056,zebracross,277,390,346,675
img_168_500.jpg,816,1056,zebracross,345,670,451,719
img_169_1000.jpg,816,1056,zebracross,440,453,475,593
img_169_1000.jpg,816,1056,zebracross,390,434,442,458
img_169_1000.jpg,816,1056,zebracross,361,456,398,601
img_169_1000.jpg,816,1056,zebracross,393,596,453,624
img_169_1000.jpg,816,1056,zebracross,2,486,29,619
img_169_2000.jpg,816,1056,zebracross,199,505,218,574
img_169_2000.jpg,816,1056,zebracross,173,494,200,506
img_169_2000.jpg,816,1056,zebracross,158,509,177,578
img_169_2000.jpg,816,1056,zebracross,174,574,201,587
img_169_2000.jpg,816,1056,zebracross,386,494,402,562
img_169_2000.jpg,816,1056,zebracross,394,481,425,491
img_169_2000.jpg,816,1056,zebracross,424,492,442,559
img_169_2000.jpg,816,1056,zebracross,401,563,430,574
img_169_2000.jpg,816,1056,zebracross,613,479,627,548
img_169_2000.jpg,816,1056,zebracross,623,469,652,479
img_169_2000.jpg,816,1056,zebracross,651,478,669,548
img_169_2000.jpg,816,1056,zebracross,627,548,656,561
img_169_2000.jpg,816,1056,zebracross,397,1,411,29
img_169_2000.jpg,816,1056,zebracross,356,1,371,31
img_169_2000.jpg,816,1056,zebracross,373,32,397,44
img_169_2000.jpg,816,1056,zebracross,169,9,188,42
img_169_2000.jpg,816,1056,zebracross,149,45,176,57
img_169_2000.jpg,816,1056,zebracross,131,13,147,44
img_169_2000.jpg,816,1056,zebracross,144,1,171,11
img_169_500.jpg,816,1056,zebracross,371,336,483,381
img_169_500.jpg,816,1056,zebracross,477,381,544,650
img_169_500.jpg,816,1056,zebracross,318,379,382,661
img_169_500.jpg,816,1056,zebracross,384,661,491,711
img_170_1000.jpg,816,1056,zebracross,352,463,414,488
img_170_1000.jpg,816,1056,zebracross,409,486,449,628
img_170_1000.jpg,816,1056,zebracross,334,495,370,624
img_170_1000.jpg,816,1056,zebracross,363,621,423,653
img_170_1000.jpg,816,1056,zebracross,784,454,812,601
img_170_2000.jpg,816,1056,zebracross,127,10,156,28
img_170_2000.jpg,816,1056,zebracross,156,25,171,60
img_170_2000.jpg,816,1056,zebracross,115,25,133,62
img_170_2000.jpg,816,1056,zebracross,131,59,159,74
img_170_2000.jpg,816,1056,zebracross,341,13,356,49
img_170_2000.jpg,816,1056,zebracross,353,1,381,12
img_170_2000.jpg,816,1056,zebracross,381,10,396,44
img_170_2000.jpg,816,1056,zebracross,357,46,384,60
img_170_2000.jpg,816,1056,zebracross,567,1,582,32
img_170_2000.jpg,816,1056,zebracross,584,32,604,47
img_170_2000.jpg,816,1056,zebracross,606,483,637,496
img_170_2000.jpg,816,1056,zebracross,634,493,653,563
img_170_2000.jpg,816,1056,zebracross,596,495,613,563
img_170_2000.jpg,816,1056,zebracross,612,563,643,575
img_170_2000.jpg,816,1056,zebracross,408,506,429,575
img_170_2000.jpg,816,1056,zebracross,380,497,410,508
img_170_2000.jpg,816,1056,zebracross,369,512,387,580
img_170_2000.jpg,816,1056,zebracross,384,576,417,589
img_170_2000.jpg,816,1056,zebracross,183,518,202,590
img_170_2000.jpg,816,1056,zebracross,146,525,162,593
img_170_2000.jpg,816,1056,zebracross,156,510,185,519
img_170_2000.jpg,816,1056,zebracross,160,589,187,601
img_170_2000.jpg,816,1056,zebracross,184,1037,216,1049
img_170_500.jpg,816,1056,zebracross,296,396,416,445
img_170_500.jpg,816,1056,zebracross,413,436,479,721
img_170_500.jpg,816,1056,zebracross,256,451,324,727
img_170_500.jpg,816,1056,zebracross,323,721,428,772
img_171_1000.jpg,816,1056,zebracross,370,437,435,459
img_171_1000.jpg,816,1056,zebracross,352,461,384,601
img_171_1000.jpg,816,1056,zebracross,430,459,468,597
img_171_1000.jpg,816,1056,zebracross,380,598,441,622
img_171_1000.jpg,816,1056,zebracross,803,440,816,565
img_171_2000.jpg,816,1056,zebracross,167,10,182,43
img_171_2000.jpg,816,1056,zebracross,141,47,169,57
img_171_2000.jpg,816,1056,zebracross,127,12,142,41
img_171_2000.jpg,816,1056,zebracross,138,1,165,10
img_171_2000.jpg,816,1056,zebracross,352,1,367,32
img_171_2000.jpg,816,1056,zebracross,390,1,407,32
img_171_2000.jpg,816,1056,zebracross,365,31,393,46
img_171_2000.jpg,816,1056,zebracross,579,1,592,18
img_171_2000.jpg,816,1056,zebracross,617,1,633,18
img_171_2000.jpg,816,1056,zebracross,590,19,621,32
img_171_2000.jpg,816,1056,zebracross,614,468,647,480
img_171_2000.jpg,816,1056,zebracross,644,481,661,546
img_171_2000.jpg,816,1056,zebracross,607,485,623,549
img_171_2000.jpg,816,1056,zebracross,624,550,651,562
img_171_2000.jpg,816,1056,zebracross,420,492,437,560
img_171_2000.jpg,816,1056,zebracross,381,493,398,562
img_171_2000.jpg,816,1056,zebracross,395,563,425,574
img_171_2000.jpg,816,1056,zebracross,390,482,420,492
img_171_500.jpg,816,1056,zebracross,331,339,458,387
img_171_500.jpg,816,1056,zebracross,455,390,521,665
img_171_500.jpg,816,1056,zebracross,292,398,365,674
img_171_500.jpg,816,1056,zebracross,361,662,472,713
img_172_1000.jpg,816,1056,zebracross,384,440,445,465
img_172_1000.jpg,816,1056,zebracross,442,461,481,600
img_172_1000.jpg,816,1056,zebracross,397,602,452,624
img_172_1000.jpg,816,1056,zebracross,368,467,399,603
img_172_1000.jpg,816,1056,zebracross,1,486,30,617
img_172_2000.jpg,816,1056,zebracross,173,14,187,50
img_172_2000.jpg,816,1056,zebracross,145,46,178,58
img_172_2000.jpg,816,1056,zebracross,134,11,147,48
img_172_2000.jpg,816,1056,zebracross,360,2,374,34
img_172_2000.jpg,816,1056,zebracross,397,1,412,31
img_172_2000.jpg,816,1056,zebracross,375,32,399,46
img_172_2000.jpg,816,1056,zebracross,583,1,598,23
img_172_2000.jpg,816,1056,zebracross,622,1,639,20
img_172_2000.jpg,816,1056,zebracross,598,19,628,35
img_172_2000.jpg,816,1056,zebracross,173,498,200,510
img_172_2000.jpg,816,1056,zebracross,200,505,217,575
img_172_2000.jpg,816,1056,zebracross,162,511,178,577
img_172_2000.jpg,816,1056,zebracross,176,577,208,589
img_172_2000.jpg,816,1056,zebracross,425,493,445,563
img_172_2000.jpg,816,1056,zebracross,385,496,403,567
img_172_2000.jpg,816,1056,zebracross,388,483,428,495
img_172_2000.jpg,816,1056,zebracross,403,563,428,577
img_172_2000.jpg,816,1056,zebracross,428,1012,461,1025
img_172_2000.jpg,816,1056,zebracross,192,1037,203,1056
img_172_2000.jpg,816,1056,zebracross,232,1039,243,1056
img_172_2000.jpg,816,1056,zebracross,419,1032,429,1056
img_172_500.jpg,816,1056,zebracross,359,352,477,394
img_172_500.jpg,816,1056,zebracross,478,393,548,670
img_172_500.jpg,816,1056,zebracross,321,398,388,676
img_172_500.jpg,816,1056,zebracross,384,669,489,717
img_173_1000.jpg,816,1056,zebracross,373,428,428,457
img_173_1000.jpg,816,1056,zebracross,428,448,464,587
img_173_1000.jpg,816,1056,zebracross,350,463,384,584
img_173_1000.jpg,816,1056,zebracross,380,588,439,613
img_173_1000.jpg,816,1056,zebracross,801,427,816,571
img_173_2000.jpg,816,1056,zebracross,164,7,181,41
img_173_2000.jpg,816,1056,zebracross,125,9,141,44
img_173_2000.jpg,816,1056,zebracross,137,41,168,58
img_173_2000.jpg,816,1056,zebracross,138,1,162,8
img_173_2000.jpg,816,1056,zebracross,353,1,366,29
img_173_2000.jpg,816,1056,zebracross,389,1,406,26
img_173_2000.jpg,816,1056,zebracross,364,29,398,42
img_173_2000.jpg,816,1056,zebracross,591,15,619,28
img_173_2000.jpg,816,1056,zebracross,617,1,631,15
img_173_2000.jpg,816,1056,zebracross,576,1,590,15
img_173_2000.jpg,816,1056,zebracross,616,466,644,476
img_173_2000.jpg,816,1056,zebracross,605,477,620,547
img_173_2000.jpg,816,1056,zebracross,644,477,661,544
img_173_2000.jpg,816,1056,zebracross,620,546,647,558
img_173_2000.jpg,816,1056,zebracross,419,488,435,556
img_173_2000.jpg,816,1056,zebracross,392,480,419,492
img_173_2000.jpg,816,1056,zebracross,379,492,396,553
img_173_2000.jpg,816,1056,zebracross,396,558,423,572
img_173_2000.jpg,816,1056,zebracross,194,507,209,566
img_173_2000.jpg,816,1056,zebracross,154,509,170,569
img_173_2000.jpg,816,1056,zebracross,169,566,196,578
img_173_2000.jpg,816,1056,zebracross,166,495,194,510
img_173_2000.jpg,816,1056,zebracross,423,1008,447,1019
img_173_2000.jpg,816,1056,zebracross,449,1018,464,1053
img_173_2000.jpg,816,1056,zebracross,647,992,679,1007
img_173_2000.jpg,816,1056,zebracross,635,1006,650,1043
img_173_500.jpg,816,1056,zebracross,338,331,452,381
img_173_500.jpg,816,1056,zebracross,447,369,521,647
img_173_500.jpg,816,1056,zebracross,289,379,361,640
img_173_500.jpg,816,1056,zebracross,363,650,486,696
img_174_1000.jpg,816,1056,zebracross,363,454,424,484
img_174_1000.jpg,816,1056,zebracross,417,480,451,599
img_174_1000.jpg,816,1056,zebracross,338,486,375,598
img_174_1000.jpg,816,1056,zebracross,377,593,428,621
img_174_1000.jpg,816,1056,zebracross,789,452,816,566
img_174_2000.jpg,816,1056,zebracross,384,3,403,37
img_174_2000.jpg,816,1056,zebracross,343,2,361,37
img_174_2000.jpg,816,1056,zebracross,361,37,387,52
img_174_2000.jpg,816,1056,zebracross,570,1,587,27
img_174_2000.jpg,816,1056,zebracross,610,1,625,25
img_174_2000.jpg,816,1056,zebracross,583,23,617,38
img_174_2000.jpg,816,1056,zebracross,611,475,640,489
img_174_2000.jpg,816,1056,zebracross,638,485,654,552
img_174_2000.jpg,816,1056,zebracross,599,489,617,550
img_174_2000.jpg,816,1056,zebracross,617,553,647,568
img_174_2000.jpg,816,1056,zebracross,385,491,415,504
img_174_2000.jpg,816,1056,zebracross,414,504,428,562
img_174_2000.jpg,816,1056,zebracross,373,505,391,564
img_174_2000.jpg,816,1056,zebracross,390,562,417,576
img_174_2000.jpg,816,1056,zebracross,185,515,204,572
img_174_2000.jpg,816,1056,zebracross,147,520,166,577
img_174_2000.jpg,816,1056,zebracross,178,1038,190,1056
img_174_2000.jpg,816,1056,zebracross,643,1003,666,1016
img_174_2000.jpg,816,1056,zebracross,670,1015,683,1049
img_174_2000.jpg,816,1056,zebracross,630,1018,642,1054
img_174_500.jpg,816,1056,zebracross,325,388,433,433
img_174_500.jpg,816,1056,zebracross,433,435,491,664
img_174_500.jpg,816,1056,zebracross,273,436,337,667
img_174_500.jpg,816,1056,zebracross,331,661,440,713
img_175_1000.jpg,816,1056,zebracross,353,465,387,577
img_175_1000.jpg,816,1056,zebracross,434,461,470,577
img_175_2000.jpg,816,1056,zebracross,593,14,622,28
img_175_2000.jpg,816,1056,zebracross,579,1,593,15
img_175_2000.jpg,816,1056,zebracross,619,1,635,13
img_175_2000.jpg,816,1056,zebracross,620,467,649,481
img_175_2000.jpg,816,1056,zebracross,607,482,624,539
img_175_2000.jpg,816,1056,zebracross,646,481,662,537
img_175_2000.jpg,816,1056,zebracross,623,539,650,553
img_175_2000.jpg,816,1056,zebracross,420,493,440,549
img_175_2000.jpg,816,1056,zebracross,379,496,398,552
img_175_2000.jpg,816,1056,zebracross,424,1008,454,1021
img_175_2000.jpg,816,1056,zebracross,453,1018,464,1054
img_175_2000.jpg,816,1056,zebracross,412,1022,424,1055
img_175_2000.jpg,816,1056,zebracross,193,1019,232,1031
img_175_2000.jpg,816,1056,zebracross,188,1033,199,1056
img_175_2000.jpg,816,1056,zebracross,227,1034,237,1056
img_175_500.jpg,816,1056,zebracross,297,405,363,626
img_175_500.jpg,816,1056,zebracross,460,393,527,624
img_176_1000.jpg,816,1056,zebracross,1,492,25,614
img_176_2000.jpg,816,1056,zebracross,162,515,178,568
img_176_2000.jpg,816,1056,zebracross,201,511,217,567
img_176_2000.jpg,816,1056,zebracross,612,486,629,544
img_176_2000.jpg,816,1056,zebracross,652,485,670,543
img_176_2000.jpg,816,1056,zebracross,191,1036,205,1056
img_176_2000.jpg,816,1056,zebracross,233,1033,245,1056
img_176_2000.jpg,816,1056,zebracross,426,1009,459,1023
img_176_2000.jpg,816,1056,zebracross,651,997,687,1012
img_176_2000.jpg,816,1056,zebracross,683,1008,698,1052
img_176_2000.jpg,816,1056,zebracross,642,1011,657,1047
img_176_2000.jpg,816,1056,zebracross,199,1023,234,1032
img_177_1000.jpg,816,1056,zebracross,7,507,38,623
img_177_1000.jpg,816,1056,zebracross,378,490,411,599
img_177_1000.jpg,816,1056,zebracross,455,486,493,591
img_177_2000.jpg,816,1056,zebracross,203,516,225,576
img_177_2000.jpg,816,1056,zebracross,166,517,184,577
img_177_2000.jpg,816,1056,zebracross,391,508,410,564
img_177_2000.jpg,816,1056,zebracross,431,507,450,562
img_177_2000.jpg,816,1056,zebracross,664,1003,693,1016
img_177_2000.jpg,816,1056,zebracross,690,1015,703,1029
img_177_2000.jpg,816,1056,zebracross,436,1017,465,1027
img_177_500.jpg,816,1056,zebracross,347,451,413,670
img_177_500.jpg,816,1056,zebracross,505,433,575,661
img_178_1000.jpg,816,1056,zebracross,1,485,29,623
img_178_1000.jpg,816,1056,zebracross,363,480,403,598
img_178_1000.jpg,816,1056,zebracross,442,482,479,595
img_178_2000.jpg,816,1056,zebracross,159,512,178,575
img_178_2000.jpg,816,1056,zebracross,200,502,218,574
img_178_2000.jpg,816,1056,zebracross,383,505,404,565
img_178_2000.jpg,816,1056,zebracross,426,506,443,562
img_178_2000.jpg,816,1056,zebracross,612,499,629,552
img_178_2000.jpg,816,1056,zebracross,651,493,669,549
img_178_2000.jpg,816,1056,zebracross,655,1003,687,1017
img_178_2000.jpg,816,1056,zebracross,687,1016,697,1045
img_178_2000.jpg,816,1056,zebracross,641,1020,655,1054
img_178_500.jpg,816,1056,zebracross,319,432,391,673
img_178_500.jpg,816,1056,zebracross,482,429,545,659
img_179_1000.jpg,816,1056,zebracross,431,473,469,618
img_179_1000.jpg,816,1056,zebracross,351,486,390,614
img_179_2000.jpg,816,1056,zebracross,419,501,440,571
img_179_2000.jpg,816,1056,zebracross,381,510,398,571
img_179_2000.jpg,816,1056,zebracross,606,499,624,561
img_179_2000.jpg,816,1056,zebracross,644,501,664,556
img_179_500.jpg,816,1056,zebracross,459,416,527,691
img_179_500.jpg,816,1056,zebracross,298,445,363,696
img_180_1000.jpg,816,1056,zebracross,795,437,816,561
img_180_2000.jpg,816,1056,zebracross,641,474,659,547
img_180_2000.jpg,816,1056,zebracross,600,481,619,545
img_181_1000.jpg,816,1056,zebracross,1,352,20,374
img_181_1000.jpg,816,1056,zebracross,33,555,64,658
img_181_1000.jpg,816,1056,zebracross,22,384,43,463
img_181_1000.jpg,816,1056,zebracross,1,459,29,480
img_181_2000.jpg,816,1056,zebracross,218,540,235,594
img_181_2000.jpg,816,1056,zebracross,215,458,226,489
img_181_2000.jpg,816,1056,zebracross,177,452,191,481
img_181_2000.jpg,816,1056,zebracross,187,439,216,455
img_182_1000.jpg,816,1056,zebracross,425,491,456,597
img_182_1000.jpg,816,1056,zebracross,379,398,424,423
img_182_1000.jpg,816,1056,zebracross,417,330,438,395
img_182_1000.jpg,816,1056,zebracross,356,293,416,323
img_182_1000.jpg,816,1056,zebracross,338,317,366,377
img_182_2000.jpg,816,1056,zebracross,413,510,431,566
img_182_2000.jpg,816,1056,zebracross,412,428,424,459
img_182_2000.jpg,816,1056,zebracross,383,410,413,425
img_182_2000.jpg,816,1056,zebracross,374,423,388,452
img_182_2000.jpg,816,1056,zebracross,181,405,199,441
img_182_2000.jpg,816,1056,zebracross,158,385,187,406
img_182_2000.jpg,816,1056,zebracross,147,399,160,437
img_182_2000.jpg,816,1056,zebracross,161,437,188,453
img_182_500.jpg,816,1056,zebracross,429,131,464,256
img_182_500.jpg,816,1056,zebracross,275,110,314,201
img_182_500.jpg,816,1056,zebracross,308,55,413,104
img_182_500.jpg,816,1056,zebracross,438,461,505,667
img_183_1000.jpg,816,1056,zebracross,417,501,445,572
img_183_1000.jpg,816,1056,zebracross,361,463,419,503
img_183_1000.jpg,816,1056,zebracross,343,493,369,567
img_183_1000.jpg,816,1056,zebracross,370,565,422,596
img_183_1000.jpg,816,1056,zebracross,799,540,816,582
img_183_2000.jpg,816,1056,zebracross,643,620,662,672
img_183_2000.jpg,816,1056,zebracross,641,538,653,569
img_183_2000.jpg,816,1056,zebracross,610,519,640,535
img_183_2000.jpg,816,1056,zebracross,603,534,616,559
img_183_2000.jpg,816,1056,zebracross,412,515,428,551
img_183_2000.jpg,816,1056,zebracross,386,547,416,560
img_183_2000.jpg,816,1056,zebracross,376,510,388,547
img_183_2000.jpg,816,1056,zebracross,386,498,415,514
img_183_2000.jpg,816,1056,zebracross,147,490,161,521
img_183_2000.jpg,816,1056,zebracross,188,491,199,523
img_183_500.jpg,816,1056,zebracross,317,404,425,471
img_183_500.jpg,816,1056,zebracross,279,456,325,595
img_183_500.jpg,816,1056,zebracross,427,473,480,610
img_183_500.jpg,816,1056,zebracross,330,598,440,660
img_184_1000.jpg,816,1056,zebracross,409,219,436,291
img_184_1000.jpg,816,1056,zebracross,356,179,412,214
img_184_1000.jpg,816,1056,zebracross,335,207,359,279
img_184_1000.jpg,816,1056,zebracross,361,278,417,310
img_184_1000.jpg,816,1056,zebracross,789,253,815,307
img_184_2000.jpg,816,1056,zebracross,641,476,658,532
img_184_2000.jpg,816,1056,zebracross,637,396,648,429
img_184_2000.jpg,816,1056,zebracross,617,430,640,443
img_184_2000.jpg,816,1056,zebracross,608,377,639,390
img_184_2000.jpg,816,1056,zebracross,599,393,612,416
